"","Recording_ID","Genus","Specific_epithet","Subspecies","English_name","Recordist","Country","Locality","Latitude","Longitude","Vocalization_type","Audio_file","License","Url","Quality","Time","Date"
"97","406508","Parus","major","","Great Tit","Joost van Bruggen","Netherlands","Arnhem, Arnhem, Gelderland","51.94","5.9038","song","//www.xeno-canto.org/406508/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/406508","A","06:52","2018-03-05"
"98","406495","Parus","major","","Great Tit","Joost van Bruggen","Netherlands","Arnhem, Arnhem, Gelderland","51.94","5.9038","call, song","//www.xeno-canto.org/406495/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/406495","A","11:38","2018-03-03"
"99","406288","Parus","major","","Great Tit","Jerome Fischer","Switzerland","Corcelles-Cormondrèche, Boudry, Canton of Neuchâtel","46.9906","6.8675","call","//www.xeno-canto.org/406288/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/406288","A","10:00","2018-01-25"
"100","406287","Parus","major","","Great Tit","Jerome Fischer","Switzerland","Radelfingen, Aarberg, Bern","46.9846","7.2564","song","//www.xeno-canto.org/406287/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/406287","A","13:45","2018-03-16"
"101","406286","Parus","major","","Great Tit","Jerome Fischer","Switzerland","Radelfingen, Aarberg, Bern","46.9846","7.2564","call","//www.xeno-canto.org/406286/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/406286","A","14:30","2018-03-16"
"102","405840","Parus","major","","Great Tit","Elias A. Ryberg","Norway","Stange, Hedmark","60.7225","11.1095","song","//www.xeno-canto.org/405840/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/405840","A","11:40","2018-03-14"
"103","405784","Parus","major","","Great Tit","Gerard OLIVIER","France","Til-Châtel, Côte-d'Or, Burgundy","47.52","5.1814","male, song","//www.xeno-canto.org/405784/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/405784","A","13:00","2018-03-10"
"104","405658","Parus","major","","Great Tit","Elias A. Ryberg","Norway","Ringsaker, Hedmark","61.1672","10.9019","song","//www.xeno-canto.org/405658/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/405658","A","13:40","2018-03-12"
"105","405255","Parus","major","","Great Tit","Piotr Szczypinski","Poland","Gmina Lipowiec Kościelny, mławski, mazowieckie","53.099","20.1403","call, male","//www.xeno-canto.org/405255/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/405255","A","07:30","2018-03-09"
"106","405253","Parus","major","","Great Tit","Piotr Szczypinski","Poland","Gmina Lipowiec Kościelny, mławski, mazowieckie","53.099","20.1403","male, song","//www.xeno-canto.org/405253/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/405253","A","07:30","2018-03-09"
"107","405252","Parus","major","","Great Tit","Piotr Szczypinski","Poland","Gmina Lipowiec Kościelny, mławski, mazowieckie","53.099","20.1403","call, male","//www.xeno-canto.org/405252/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/405252","A","08:00","2018-03-09"
"108","405166","Parus","major","","Great Tit","Elias A. Ryberg","Norway","Stange, Hedmark","60.7225","11.1095","song","//www.xeno-canto.org/405166/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/405166","A","14:00","2018-03-09"
"109","405034","Parus","major","","Great Tit","Jarek Matusiak","Poland","Gmina Czosnów (near  Czosnów), nowodworski, mazowieckie","52.3896","20.7271","male, mimicry, song","//www.xeno-canto.org/405034/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/405034","A","10:00","2018-03-08"
"110","405033","Parus","major","","Great Tit","Jarek Matusiak","Poland","Gmina Czosnów (near  Czosnów), nowodworski, mazowieckie","52.3896","20.7271","male, song","//www.xeno-canto.org/405033/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/405033","A","10:00","2018-03-08"
"111","405032","Parus","major","","Great Tit","Jarek Matusiak","Poland","Gmina Czosnów (near  Czosnów), nowodworski, mazowieckie","52.3896","20.7271","male, song","//www.xeno-canto.org/405032/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/405032","A","10:00","2018-03-08"
"112","404849","Parus","major","","Great Tit","Elias A. Ryberg","Norway","Sandvika, Stange, Norway","60.7673","11.0767","song","//www.xeno-canto.org/404849/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/404849","A","12:23","2018-03-07"
"113","404448","Parus","major","","Great Tit","brickegickel","Germany","Main-Kinzig-Kreis (near  Nidderau), Darmstadt, Hessen","50.2478","8.9179","alarm call, call","//www.xeno-canto.org/404448/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/404448","A","10:30","2018-03-04"
"114","404440","Parus","major","","Great Tit","Dominic Garcia-Hall","United Kingdom","Underhill Farm, Peak National Park, Staffordshire, England","53.1234","-1.9189","call, song","//www.xeno-canto.org/404440/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/404440","A","12:00","2018-02-20"
"115","404332","Parus","major","","Great Tit","Thomas Lüthi","Switzerland","Münster VS, Goms, Wallis","46.4861","8.2676","song","//www.xeno-canto.org/404332/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/404332","A","08:19","2018-02-07"
"116","403883","Parus","major","","Great Tit","Niels Van Doninck","Belgium","Geel, Antwerpen, Vlaanderen","51.1252","4.9897","call","//www.xeno-canto.org/403883/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/403883","A","11:20","2018-02-28"
"117","403599","Parus","major","","Great Tit","Hans Matheve","Belgium","Heusdenbrug, Destelbergen, Oost-Vlaanderen","51.0266","3.7896","song","//www.xeno-canto.org/403599/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/403599","A","?","2018-02-25"
"118","403335","Parus","major","","Great Tit","Peter Boesman","Belgium","Bierbeek, Vlaams-Brabant, Vlaanderen","50.8124","4.7324","call","//www.xeno-canto.org/403335/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/403335","A","11:00","2018-02-23"
"119","402994","Parus","major","","Great Tit","brickegickel","Germany","Karlsruhe (near  Eggenstein-Leopoldshafen), Karlsruhe, Baden-Württemberg","49.0826","8.362","song","//www.xeno-canto.org/402994/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/402994","A","10:30","2018-02-18"
"120","402993","Parus","major","","Great Tit","brickegickel","Germany","Karlsruhe (near  Eggenstein-Leopoldshafen), Karlsruhe, Baden-Württemberg","49.0829","8.3612","song","//www.xeno-canto.org/402993/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/402993","A","10:30","2018-02-18"
"121","402978","Parus","major","","Great Tit","Sonnenburg","Germany","Dahme-Spreewald (near  Heidesee), Brandenburg","52.225","13.8368","call","//www.xeno-canto.org/402978/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/402978","A","08:16","2018-02-18"
"122","402977","Parus","major","","Great Tit","Sonnenburg","Germany","Dahme-Spreewald (near  Heidesee), Brandenburg","52.2251","13.8366","call","//www.xeno-canto.org/402977/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/402977","A","08:15","2018-02-18"
"123","402795","Parus","major","","Great Tit","Ludivine Delamare","France","Bonrepos, Hautes-Pyrénées, Occitanie","43.1829","0.3889","male, song","//www.xeno-canto.org/402795/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/402795","A","12:30","2018-02-15"
"124","402794","Parus","major","","Great Tit","Ludivine Delamare","France","Bonrepos, Hautes-Pyrénées, Occitanie","43.1829","0.3889","male, song","//www.xeno-canto.org/402794/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/402794","A","12:30","2018-02-15"
"125","402453","Parus","major","","Great Tit","Hans Matheve","Belgium","Sint-Amandsberg","51.0504","3.7521","song","//www.xeno-canto.org/402453/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/402453","A","?","2018-02-11"
"126","402367","Parus","major","","Great Tit","Vincent Pourchaire","France","Joyeux, Ain, Auvergne-Rhône-Alpes","45.9513","5.0737","call","//www.xeno-canto.org/402367/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/402367","A","08:30","2018-02-10"
"127","402253","Parus","major","","Great Tit","Hans Matheve","Belgium","Rozenbroeken, Gent, Oost-Vlaanderen","51.0553","3.7593","song","//www.xeno-canto.org/402253/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/402253","A","?","2015-03-17"
"128","402252","Parus","major","","Great Tit","Hans Matheve","Belgium","Rozenbroeken, Gent, Oost-Vlaanderen","51.0553","3.7593","call","//www.xeno-canto.org/402252/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/402252","A","?","2015-03-17"
"129","402251","Parus","major","","Great Tit","Hans Matheve","Belgium","Rozenbroeken, Gent, Oost-Vlaanderen","51.0553","3.7593","call","//www.xeno-canto.org/402251/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/402251","A","?","2015-03-17"
"130","401714","Parus","major","","Great Tit","Piotr Szczypinski","Poland","Gmina Iłowo-Osada (near  Iłowo-Osada), Działdowo County, Warmian-Masurian Voivodeship","53.1475","20.2592","call, male, mimicry","//www.xeno-canto.org/401714/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/401714","A","09:00","2018-02-03"
"131","401713","Parus","major","","Great Tit","Piotr Szczypinski","Poland","Gmina Iłowo-Osada (near  Iłowo-Osada), Działdowo County, Warmian-Masurian Voivodeship","53.1475","20.2592","call, male","//www.xeno-canto.org/401713/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/401713","A","09:00","2018-02-03"
"132","401222","Parus","major","","Great Tit","Peter Boesman","Belgium","Kalmthout, Antwerpen, Vlaanderen","51.418","4.4189","call","//www.xeno-canto.org/401222/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/401222","A","11:00","2018-01-30"
"133","401217","Parus","major","","Great Tit","Peter Boesman","Belgium","Kalmthout, Antwerpen, Vlaanderen","51.418","4.4189","call","//www.xeno-canto.org/401217/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/401217","A","10:00","2018-01-30"
"134","401078","Parus","major","","Great Tit","Jordi Calvet","Spain","El Baix Llobregat (near  Abrera), Barcelona, Catalunya","41.5107","1.9366","call","//www.xeno-canto.org/401078/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/401078","A","10:00","2018-01-28"
"135","400978","Parus","major","","Great Tit","Elias A. Ryberg","Norway","Stange, Hedmark","60.7225","11.1095","song","//www.xeno-canto.org/400978/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/400978","A","13:30","2018-01-28"
"136","400945","Parus","major","","Great Tit","Thomas Lüthi","Switzerland","Hägendorf, Olten, Solothurn","47.3388","7.8398","call","//www.xeno-canto.org/400945/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/400945","A","12:29","2018-01-25"
"137","400777","Parus","major","","Great Tit","Niels Van Doninck","Belgium","Scherpenheuvel-Zichem, Vlaams-Brabant, Vlaanderen","51.0323","4.9783","call","//www.xeno-canto.org/400777/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/400777","A","09:40","2018-01-27"
"138","400712","Parus","major","","Great Tit","Niels Van Doninck","Belgium","Geel, Antwerpen, Vlaanderen","51.1406","4.9916","alarm call","//www.xeno-canto.org/400712/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/400712","A","15:30","2018-01-26"
"139","400711","Parus","major","","Great Tit","Niels Van Doninck","Belgium","Geel, Antwerpen, Vlaanderen","51.1406","4.9916","call","//www.xeno-canto.org/400711/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/400711","A","15:30","2018-01-26"
"140","400710","Parus","major","","Great Tit","Niels Van Doninck","Belgium","Geel, Antwerpen, Vlaanderen","51.1406","4.9916","call","//www.xeno-canto.org/400710/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/400710","A","15:30","2018-01-26"
"141","400709","Parus","major","","Great Tit","Niels Van Doninck","Belgium","Geel, Antwerpen, Vlaanderen","51.1406","4.9916","Interacting Calls, Short-toed Treecreeper Imitation, call","//www.xeno-canto.org/400709/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/400709","A","15:30","2018-01-26"
"142","400708","Parus","major","","Great Tit","Niels Van Doninck","Belgium","Geel, Antwerpen, Vlaanderen","51.1406","4.9916","song","//www.xeno-canto.org/400708/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/400708","A","15:30","2018-01-26"
"143","400705","Parus","major","","Great Tit","João Tomás","Portugal","Reguengo do Fetal, Batalha, Leiria","39.6486","-8.769","alarm call","//www.xeno-canto.org/400705/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/400705","A","11:00","2018-01-26"
"144","400037","Parus","major","","Great Tit","Bram Vogels","Belgium","Kalmthout, Antwerpen, Vlaanderen","51.4147","4.4076","call","//www.xeno-canto.org/400037/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/400037","A","09:00","2018-01-21"
"145","399247","Parus","major","","Great Tit","Niels Van Doninck","Belgium","Geel, Antwerpen, Vlaanderen","51.1406","4.9916","call","//www.xeno-canto.org/399247/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/399247","A","14:00","2018-01-14"
"146","397513","Parus","major","","Great Tit","Livon","Estonia","Lümanda vald, Saaremaa","58.1931","22.0727","call","//www.xeno-canto.org/397513/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/397513","A","08:49","2017-10-22"
"147","397127","Parus","major","","Great Tit","Dominic Garcia-Hall","United Kingdom","Underhill Farm, Peak National Park, Staffordshire, England","53.1234","-1.9189","alarm call, call","//www.xeno-canto.org/397127/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/397127","A","11:00","2017-11-01"
"148","397015","Parus","major","","Great Tit","Elias A. Ryberg","Norway","Folldal, Hedmark","62.0864","9.8014","song","//www.xeno-canto.org/397015/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/397015","A","05:20","2016-05-04"
"149","396805","Parus","major","","Great Tit","Alexandre Moreira","Portugal","Apúlia (near  Fão), Esposende, Braga","41.4998","-8.767","song","//www.xeno-canto.org/396805/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/396805","A","13:00","2017-12-23"
"150","391603","Parus","major","","Great Tit","Lars Edenius","Sweden","Umeå stad, Västerbottens län","63.8313","20.2607","call","//www.xeno-canto.org/391603/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/391603","A","08:00","2017-11-03"
"151","391470","Parus","major","","Great Tit","Joost van Bruggen","Netherlands","Arnhem, Arnhem, Gelderland","51.94","5.9038","antagonistic call, call","//www.xeno-canto.org/391470/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/391470","A","07:56","2017-10-30"
"152","390781","Parus","major","","Great Tit","Joost van Bruggen","Netherlands","Arnhem, Arnhem, Gelderland","51.94","5.9038","flight call","//www.xeno-canto.org/390781/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/390781","A","02:08","2017-09-27"
"153","390157","Parus","major","","Great Tit","Antonio Xeira","Germany","Mammendorf See, Oberbayern, Bayern","48.2017","11.1685","call","//www.xeno-canto.org/390157/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/390157","A","08:30","2017-10-19"
